symbol,avg_adj_close,avg_daily_return,avg_volume,volume_volatility,volatility,cumulative_return,avg_intraday_range,beta_proxy,max_drawdown,market_cap
LCID,2.7567000000000004,0.0005200000000000017,73317812.04,37633120.63155344,0.4661600171788241,-0.043352601156069315,0.17620000000000002,0.4163897263666683,-0.4401114206128134,Mid-Cap
LESL,2.4922999999999997,-0.0041050000000000045,5693304.68,3233328.025902349,0.39928940670024127,-0.4620689655172413,0.17580000000000007,0.25367786862606606,-0.5555555555555556,Micro-Cap
LEU,79.2546,0.012421,1108369.86,946012.3553351875,14.926982241172617,1.2662027833001988,7.379499999999999,0.3452162966436345,-0.39185611248059893,Small-Cap
LIN,451.49440000000004,-0.0002829999999999979,2017371.06,810535.4684491587,19.768020717074997,-0.03975458060178183,5.923500000000003,0.3462705403138541,-0.14860406614705757,Mega-Cap
LLY,823.3689999999999,-0.000678000000000003,3663050.35,2346531.5093933702,58.14995784151262,-0.07760297170326669,20.358600000000003,0.12827719234269228,-0.22002820874471085,Mega-Cap
LOW,262.4436,-0.0002369999999999989,2256961.29,686403.7867592371,9.460616880392974,-0.03165141142988992,4.521700000000001,0.33411714245674573,-0.1354806633758301,Large-Cap
LPAA,10.0221,0.00016,51728.72,87910.78567595237,0.04701804940336067,0.01503006012024044,0.008799999999999884,-0.010121470626642193,-0.002004008016032066,Micro-Cap
LPBB,10.032727272727273,0.00015113636363636251,34935.60227272727,79180.51201382212,0.04740937568478832,0.014028056112224352,0.02136363636363625,-0.026512751858189285,-0.009842519685039353,Micro-Cap
LSB,2.785,0.08331499999999999,70786.82,180155.98742786405,0.94419384672959,2.181818181818182,0.42160000000000003,0.3679742529286331,-0.7067448680351907,Nano-Cap
LTM,27.760900000000003,0.0024599999999999986,202375.84,109742.50636875098,1.5850476174219315,0.2448512585812357,0.5791,0.14490609878126745,-0.0817675713291579,Mid-Cap
LXRX,1.1098999999999999,-0.00474299999999999,4290244.5,3041662.5155382697,0.44904274166095115,-0.5063291139240507,0.1009,0.35356691671559565,-0.6875,Micro-Cap
LZB,43.029300000000006,0.0005919999999999989,386189.87,152629.83724345226,2.3994663779661285,0.06989879971758062,1.0436999999999999,0.5057296017803831,-0.1137640449438202,Small-Cap
MA,522.251,0.0014166044147315942,2557757.68,948675.5987165472,20.505995107615107,0.13922620728607726,7.509000000000004,0.34017688341680297,-0.0572906937647103,Mega-Cap
MAIA,2.2955,-0.0031789999999999995,238124.52,544487.5332186912,0.3517183647192843,-0.34154929577464777,0.19880000000000003,0.14889860644384859,-0.45783132530120474,Nano-Cap
MASI,160.9375,0.004228999999999997,599223.33,391051.3615100835,15.68301322411857,0.45048,4.7483,0.3972959843302613,-0.06978052898142928,Mid-Cap
MBIN,40.4056,-8.900000000000566e-05,160529.57,100322.65154075011,3.1123619015244093,-0.04277482269503541,1.2400000000000007,0.29277378569318235,-0.24060314685314677,Small-Cap
MCD,295.4298,0.0004529999999999949,3324975.62,2123530.7264504964,7.865792835391334,0.03798021933660767,4.4365,0.3034677114733639,-0.11097692747727705,Mega-Cap
MESA,1.1139000000000001,0.0003539999999999999,255898.66,225052.41741475844,0.15861709819052897,-0.05217391304347807,0.0739,0.2571191450935641,-0.2975206611570248,Nano-Cap
META,607.3657,0.002846000000000001,13138003.54,5995613.895986538,46.058892828594615,0.3062451237676429,14.763200000000001,0.31397802623858806,-0.07422054194283179,Mega-Cap
MGLD,1.4153,0.0005289999999999974,20624.91,52544.439619729645,0.24267222354609946,-0.2763157894736842,0.11960000000000001,0.17069976404120327,-0.5121951219512195,Nano-Cap
MLI,80.2796,0.001435999999999999,1082049.0,2362393.6718169795,5.763196349389472,0.1347200893480387,2.2099999999999995,0.3250244113186271,-0.19789695057833856,Mid-Cap
MNR,16.145899999999997,-0.00012799999999999197,234403.92,188076.45627929986,0.8926660726003396,0.013199245757385292,0.4920999999999997,0.20943012770913197,-0.13551912568306013,Small-Cap
MOBX,1.1127,0.009698,903101.89,1896194.1538099064,0.36974152861126924,0.2429906542056075,0.18750000000000003,0.12345516701184665,-0.4930875576036866,Nano-Cap
MRK,100.88629999999999,-0.003328999999999999,12070086.52,6378502.699541592,6.552090059783615,-0.2762859633827376,1.918499999999999,-0.12087493654155156,-0.2762859633827376,Mega-Cap
MRNO,9.797,0.004068,4821.31,6062.607344370919,1.119559346936614,0.2937720329024678,0.6969999999999998,0.12065345254157007,-0.22580645161290325,Mid-Cap
MS,124.385,0.003303999999999998,6364556.83,3212470.8356437637,11.177547435223289,0.37587879988117634,2.372100000000001,0.5542534674884365,-0.10731598180326651,Mega-Cap
MSFT,424.9066,-0.000531000000000003,20838171.62,8143214.83687192,11.837305199404067,-0.05595876479289941,7.051400000000001,0.2866642460964632,-0.10128504158781848,Mega-Cap
MSW,6.532909090909091,0.0011454545454545374,327161.32727272727,437685.06378547003,1.476618600581237,-0.4296407185628742,1.1001818181818181,0.0330960787308841,-0.6435294117647059,Nano-Cap
MTA,3.0855,0.001356000000000005,369620.54,211551.48762466904,0.3927071929490718,-0.015290519877675823,0.1347,0.22188978559733338,-0.36294416243654826,Micro-Cap
MUFG,11.497,0.0021919999999999978,2163273.02,908311.8572707428,0.831387425034234,0.24127906976744184,0.14199999999999985,0.41122357036736545,-0.07188353048225671,Large-Cap
MUSA,503.8122,-0.00010059460007297478,175345.03,67578.08800441476,24.021529677362455,-0.015707758864674792,11.076200000000002,0.24912992974511042,-0.14256138834881538,Mid-Cap
MVIS,1.1765,0.003759999999999997,4485868.81,4170774.95451014,0.24313763404892508,0.25233644859813076,0.11259999999999999,0.3202913535060148,-0.39097744360902253,Micro-Cap
NEE,75.5706,-0.0018120000000000028,10491949.58,4424762.867469297,5.190413817409917,-0.19216617210682485,1.5399999999999994,0.09494725053117933,-0.21093565873202924,Large-Cap
NEN,81.48060000000001,0.00022799999999999993,1652.51,14540.454737373102,1.5928437310405559,-0.007143722000242159,0.2358999999999999,-0.05524626112427637,-0.08427170359607705,Micro-Cap
NFLX,852.5073,0.004329999999999996,3497437.7,2124982.297942227,100.48370183796285,0.500772644144208,19.125800000000005,0.27366248001993465,-0.1154864610916545,Mega-Cap
NINE,1.2061,0.0025730000000000063,1455923.3,2323565.1649223347,0.1851010916807735,-0.008403361344537785,0.14160000000000003,0.2501087780073225,-0.48571428571428565,Nano-Cap
NIO,4.9025,-0.0008539999999999999,58940275.57,32277880.875378903,0.7574243636606007,-0.16541353383458646,0.2541,0.32873857498789416,-0.43966712898751736,Mid-Cap
NKLA,2.3864,-0.017242999999999994,11486805.04,12015872.415434346,1.4945257144362247,-0.8870292887029289,0.24950000000000003,0.3202813561866582,-0.920863309352518,Nano-Cap
NMG,1.63,0.004300000000000005,89805.62,98280.65392216972,0.3186524657670074,0.36879432624113484,0.11590000000000002,0.12830467229254555,-0.24848484848484842,Micro-Cap
NVDA,135.5309,0.002307000000000001,241281686.65,94515483.56865205,8.316469493624306,0.19440860215053757,4.856699999999998,0.3955673069892166,-0.2193000066920967,Mega-Cap
NVO,101.74969999999999,-0.0045489999999999906,7152401.22,6031273.014905692,14.381948102472833,-0.3704931285367825,1.8948999999999996,0.036061473192713425,-0.38660890114218194,Mega-Cap
OFG,42.9167,-0.000424999999999995,310098.58,192213.83727973807,1.6240913885566437,-0.04956798544793084,1.0620999999999996,0.41911849785776706,-0.13255709807433935,Small-Cap
OM,0.8301999999999999,0.0068970000000000056,940126.2,1050492.249052074,0.22908240324116444,0.7307692307692308,0.0975,0.30436548189647555,-0.4571428571428571,Nano-Cap
ONTF,6.4775,0.001187999999999996,109139.02,52938.63702801041,0.2802645755767794,0.14593698175787728,0.18170000000000003,0.5385995705731593,-0.11318051575931232,Micro-Cap
OPRA,17.7322,0.0044729999999999995,491244.4,332557.750885588,1.9027442064427684,0.47602970965563807,0.7422000000000001,0.3849616184603725,-0.13932357395254913,Small-Cap
ORCL,173.8484,0.000676999999999996,9021848.39,6745743.893785793,9.220554412656965,0.05455646382076895,4.0031000000000025,0.46308206706284266,-0.19804095243057374,Mega-Cap
OSTX,2.9684,0.0008030000000000023,695718.81,4261941.079136826,0.9108523258991876,-0.3052959501557633,0.4985,0.1993871749532075,-0.6608527131782946,Nano-Cap
OSUR,3.9572000000000003,-0.0007229999999999989,741438.55,393726.7824018742,0.20228033353080405,-0.108843537414966,0.13520000000000001,0.42102352023361816,-0.19727891156462585,Micro-Cap
OTLY,0.7177,-0.003754999999999995,3330215.8,3696764.2302708672,0.11038824963086276,-0.4565217391304348,0.05019999999999998,0.33014198928375255,-0.6176470588235294,Micro-Cap
OVID,1.0073999999999999,-0.005129,287525.95,314162.2943327407,0.1976202868578471,-0.42342342342342343,0.07229999999999998,0.42469344856114966,-0.573529411764706,Nano-Cap
PAC,182.4745,0.0007930000000000019,77572.12,46221.181364968725,7.710505279595284,0.07425254627094513,5.123100000000001,0.12444110932135972,-0.11558677853027399,Mid-Cap
PAL,10.2207,-0.002669999999999996,303684.28,454927.04945509764,2.141536432781213,-0.34703748488512687,0.587,0.2516185425527958,-0.5374848851269649,Micro-Cap
PANW,186.5539,0.001806999999999998,5291501.84,2572687.557560133,9.873996038467736,0.162356906269975,5.0155,0.38672638524911473,-0.17309682187730968,Large-Cap
PAX,11.716099999999999,0.001363000000000005,604246.97,235850.4304897729,0.5071586427232503,0.13303571428571437,0.2981,0.4522674366296265,-0.13886733902249815,Small-Cap
PBFS,11.376600000000002,0.000988,25885.39,18148.627820181187,0.32028781248789795,0.07226738934055987,0.23010000000000003,0.338859740041872,-0.08907563025210086,Micro-Cap
PBI,7.6389,0.004566999999999999,1978896.56,1356328.971433213,0.7701710357072803,0.5106990014265336,0.3148,0.3579502742977064,-0.1426829268292682,Small-Cap
PCB,19.5059,0.0008860000000000019,27943.66,29739.867287654,1.2435401525930354,0.09095831077422845,0.49540000000000006,0.5233625221321929,-0.1570969223702342,Micro-Cap
PCYO,11.9599,0.001529999999999993,41472.66,27539.451377361547,1.1837865073354643,0.13977485928705446,0.359,0.4552912277629004,-0.23718386876281616,Micro-Cap
PDD,114.0439,0.0028189999999999986,11623223.76,8093326.915521306,15.117517893577196,0.21368523949169105,4.0694,0.21970569387602573,-0.38815064497309915,Large-Cap
PEP,158.4483,-0.001705,6173123.02,2187846.211396906,9.460229251178205,-0.15974216232053917,2.424100000000002,-0.004904447382791094,-0.18304696449026348,Large-Cap
PFE,26.4883,-0.0013119999999999929,40124570.86,17408920.821399145,1.1770362154688554,-0.10073969707643537,0.5262,0.22677955446909698,-0.16552667578659375,Large-Cap
PG,167.8268,-0.0006099999999999991,6884135.03,2838538.173373594,4.423897198652166,-0.05131042516016304,2.3094999999999986,-0.020266197466805837,-0.11768657969878515,Mega-Cap
PGNY,17.3232,0.0035679999999999957,1808570.61,865253.5102343631,2.9165653246463203,0.3007562536358346,0.6573,0.2108538899116533,-0.20477021524141947,Small-Cap
PGR,246.5812,0.00022141736227044567,2380790.72,827574.3739879195,7.799554413587029,0.03971176307558322,4.832700000000002,0.2706791205602163,-0.10893717059113495,Large-Cap
PLTR,65.2933,0.012729000000000004,75933389.19,41165106.7739581,21.088889173585173,2.1399209486166004,3.3651999999999993,0.35892545832244666,-0.21121631463947554,Mega-Cap
PM,126.0065,0.002375000000000002,5213365.33,2097742.9775609025,7.573287768615607,0.27034785545423845,2.163199999999998,-0.04863168635801323,-0.10980243161094216,Mega-Cap
PNFP,113.8856,0.002116000000000005,500551.98,231095.47566079363,10.828568399181727,0.2102667337695019,3.0418999999999996,0.5471591983375187,-0.14565653448541893,Mid-Cap
PODC,1.9101,0.0020749999999999953,44440.4,42364.428810791804,0.42954167493393536,0.08241758241758235,0.2146,0.18017950170113192,-0.3846153846153846,Nano-Cap
POLE,10.0357,0.000227,36801.42,126121.09340919508,0.056893574223096016,0.017034068136272618,0.05849999999999993,0.05142324170296118,-0.025365853658536608,Micro-Cap
PRI,282.8415,0.0009250000000000011,141928.25,85887.48066121631,11.779889332110367,0.06515645124630653,5.134100000000001,0.45625769178688563,-0.12491391466894053,Mid-Cap
PSEC,4.5667,-0.002074000000000001,3144879.67,2665491.5404188177,0.36122981576550406,-0.1531007751937985,0.09940000000000004,0.16890989226537761,-0.21579961464354525,Small-Cap
PVL,1.5094,-0.0014229999999999918,59029.61,42856.27830598807,0.07208048251500501,-0.12962962962962976,0.0456,0.01074770577466848,-0.17901234567901236,Nano-Cap
QCOM,164.5886,0.00037199999999999885,7902479.84,3230181.8910152134,6.412322735849052,0.04324913683445386,4.331399999999999,0.5349182531956623,-0.1507622811970637,Large-Cap
REFR,1.8616,-0.004354999999999996,27816.5,18994.534693224814,0.25023512175874985,-0.36,0.1109,0.14041412257684677,-0.39393939393939403,Nano-Cap
REXR,42.184400000000004,-0.002190000000000001,1967456.37,899878.8153003026,3.446846991355748,-0.20653029110936272,0.9888999999999994,0.31784152532942433,-0.2717476489028213,Mid-Cap
RGC,5.312200000000001,-0.0025479999999999973,78932.67,290722.4637501733,0.9919581491660678,-0.35344827586206895,0.7028,0.02472154542619742,-0.5591133004926108,Nano-Cap
RGLD,142.6317,0.000363999999999999,396206.25,193333.37239688088,5.827371161730262,0.027573658058646755,3.155500000000001,0.31414303975320024,-0.1505593132154005,Mid-Cap
ROOT,74.7,0.014554999999999998,557779.8,1360055.4278619776,25.637284205120906,2.404580152671756,6.7296000000000005,0.04436316076695799,-0.349908592321755,Small-Cap
RRC,34.5266,0.002574999999999998,2346529.99,906282.4921712275,3.270324859531345,0.22957074721780613,0.9650999999999997,0.30140018961087983,-0.102930491644466,Mid-Cap
RTX,121.3399,0.0004380000000000001,4743970.35,1787163.3858074974,4.107562007622601,0.023238318147621895,2.1059,0.21176012364971622,-0.09830883515094047,Large-Cap
RUN,11.881099999999998,-0.006444000000000001,9254072.42,4949960.751347444,3.0540805275380163,-0.5335801163405605,0.7614,0.13936098482368556,-0.5771670190274842,Small-Cap
RY,121.4436,-0.00019799999999999492,1098121.64,897167.9821412285,2.0414529980957967,-0.01709189992568738,1.5426,0.4625723693782074,-0.07498424700693129,Large-Cap
SAND,5.8504,0.00046499999999999813,4000762.19,1749325.01046249,0.30758400347209097,0.02741935483870961,0.1604,0.17864665910454675,-0.171826625386997,Small-Cap
SAP,246.90349999999998,0.002490999999999995,928015.03,367922.48926794395,19.00508599525056,0.26145634438465537,3.3440999999999996,0.31829528935700985,-0.05777722751846803,Mega-Cap
SBLK,17.467,-0.002753000000000001,1824688.69,683022.8179475587,2.506366640652108,-0.2296650717703348,0.4204999999999998,0.08256465529567081,-0.3722659667541557,Small-Cap
SBUX,97.5301,0.0016899999999999999,8506735.47,4671745.61101354,5.890615631252091,0.19251960161051063,1.9483,0.2600544098484545,-0.14693477194703286,Large-Cap
SCHW,75.1401,0.0022069999999999993,9224056.49,8358060.743713225,6.224445047674141,0.2457745386881689,1.4924999999999986,0.2808514635847503,-0.12777037665011504,Large-Cap
SEI,22.147199999999998,0.008968999999999994,656004.32,523973.41518331476,7.076236099320977,1.0435413642960816,1.3689999999999998,0.3384746691454953,-0.31389365351629495,Small-Cap
SER,5.6336,-0.000126,23276.66,33267.72236444172,1.0955405657998842,-0.41019698725376597,0.597,-0.17562717145985143,-0.5191193511008112,Nano-Cap
SEZL,267.7772,0.011185431053062625,123132.49,84309.56967148995,82.34729947894313,1.0740198768367786,26.9613,0.3213922723917139,-0.5216810344827586,Small-Cap
SFST,38.575900000000004,0.0009580000000000051,17918.62,11116.263092742573,3.5706203221357073,0.06826347305389224,1.0465,0.4380767376883333,-0.2501114578689255,Micro-Cap
SHOP,100.8325,0.005408000000000003,7417314.25,7114107.826981047,15.630966311405158,0.602172013481463,3.4199,0.37709672067375216,-0.14963595279939745,Large-Cap
SIMO,54.7325,0.0006090000000000013,307190.62,166900.2231664951,2.631505454981229,0.046709916589434686,1.9103000000000006,0.4696103097112056,-0.1719681908548708,Small-Cap
SKWD,47.2616,0.0023359999999999948,323287.51,184799.08175164842,3.9307905802597327,0.21137026239067058,1.3787,0.25922017297368727,-0.2335699981795012,Small-Cap
SKX,66.79310000000001,0.00046300000000000383,2200991.29,1415526.874723961,4.606398644792638,0.015847860538827252,1.8082000000000003,0.3682926287746495,-0.19606339468302658,Mid-Cap
SMRT,1.6397,-0.0010029999999999972,1036281.52,603629.5085011525,0.12907170507320753,-0.13372093023255816,0.0874,0.3047280479443967,-0.3163265306122448,Micro-Cap
SNY,51.5074,-0.000452000000000002,2267011.19,977433.363546907,3.164804434891847,-0.05101863137732887,0.7356999999999997,0.1782826945382574,-0.20398959236773628,Large-Cap
SONY,20.088800000000003,0.002781999999999998,3224030.69,1380690.280056325,1.5734651203151864,0.2854100106496271,0.2619000000000001,0.29624970110122484,-0.1117068811438785,Large-Cap
SPGI,508.6289,0.0003622007951487921,1218290.01,400332.7841792588,13.758291523530994,0.0375261933598634,7.858099999999997,0.3907758224482836,-0.09195576427813978,Large-Cap
SPIR,13.367799999999999,0.004234,408059.8,587860.6184951282,3.3024914317172205,0.1501472031403337,0.9638,0.3230411978282888,-0.5129932627526468,Micro-Cap
SPOT,457.5075,0.0058879999999999965,2301401.82,2934178.809612756,75.24590370910563,0.7294382266063248,13.1559,0.3246476909824157,-0.10947888052868349,Large-Cap
SPRU,2.6660000000000004,0.00031900000000000304,53284.79,42915.48587638218,0.21440544995334668,-0.019379844961240456,0.16080000000000003,0.2631350934545012,-0.21405750798722045,Nano-Cap
SSBI,7.4026,-0.0010500000000000067,20888.89,27648.410483800086,0.5285994836749414,-0.17471264367816086,0.3511000000000001,0.024812723023880615,-0.2942528735632184,Nano-Cap
STC,69.4237,-0.0007219999999999999,165377.75,75910.53249652885,3.8416499125382275,-0.07415912467918406,1.6502,0.4372643019574061,-0.22329463936350602,Small-Cap
SWVL,4.805,0.006867000000000009,35372.07,57983.46846644388,1.3068471582206904,0.7307692307692308,0.5025000000000001,0.07443767949089189,-0.3686502177068215,Nano-Cap
SYK,373.0033,0.0006149999999999989,1253385.41,521655.8497443375,14.715304755610916,0.0556636610299559,6.645500000000002,0.29837214325291567,-0.09216848992945503,Large-Cap
SYPR,1.7538999999999998,0.005168000000000006,92906.9,359275.63045497274,0.3590557059844614,0.2682926829268293,0.17339999999999997,0.09709114747405813,-0.3639344262295082,Nano-Cap
SYT,1.7324000000000002,0.0010580000000000025,15598.28,21064.128638867252,0.15158502631203438,-0.07650273224043724,0.13249999999999998,0.10508469532436554,-0.42201834862385323,Nano-Cap
T,22.4881,0.001927999999999997,34372560.39,13484612.354355859,1.1175104862455163,0.2348448687350837,0.4031999999999998,0.03810055635660048,-0.0856658184902459,Large-Cap
TACT,4.2934,-3.299999999999893e-05,18686.27,19546.058249375496,0.20830348877141597,-0.02608695652173898,0.18640000000000007,0.24230688661911814,-0.19753086419753096,Nano-Cap
TARS,46.4876,0.004190999999999992,655980.65,426605.1997124799,7.391148148257819,0.5135623869801085,2.495,0.23405386521224134,-0.21120996441281148,Small-Cap
TCBS,15.089400000000001,0.000339,3116.97,4211.0024225986035,0.335910702419557,0.07604306864064614,0.14980000000000007,0.08182459397185873,-0.019480519480519543,Nano-Cap
TGI,17.6905,0.007345999999999999,1249851.08,2396464.187471262,3.43650438290676,0.8678966789667895,0.5607,0.10721679731190208,-0.14022140221402213,Small-Cap
TJX,119.8802,0.000574000000000003,4748293.68,1696567.1568664757,4.514368302621888,0.06802954818759654,1.8005000000000002,0.3943869579681785,-0.0635546443778583,Large-Cap
TM,179.6121,0.00015900000000000012,389021.67,158883.75477930013,7.369679391488706,0.008208383495676985,2.1247,0.40747488112075725,-0.09392542101042511,Mega-Cap
TMUS,226.4073,0.003191999999999997,3649255.15,1382696.263116769,14.466696191493407,0.342420937840785,4.080700000000002,0.15595466531936272,-0.1443265570583947,Mega-Cap
TORO,2.9865,-0.001686999999999992,41558.53,57973.45259623913,0.3021484517065856,-0.21994134897360706,0.1566,0.042936080333763574,-0.3285302593659942,Nano-Cap
TRMD,23.1688,-0.005698999999999995,1223659.55,546291.0773175738,4.429912619700511,-0.4172989377845221,0.6435000000000001,0.01680715474462143,-0.4637421665174575,Small-Cap
TRUE,3.7524,0.0007140000000000059,255161.17,157629.56054310122,0.3564587896052902,0.021406727828746197,0.1693,0.4367562043681586,-0.29540481400437635,Micro-Cap
TSLA,338.4703,0.004962000000000003,86919036.83,33989794.01607334,75.28183874855628,0.42335999999999996,16.067200000000003,0.3230784585060329,-0.31542533238861337,Mega-Cap
TSM,196.82580000000002,0.0019874970425965504,14631642.04,8860187.076688526,11.238630814554684,0.17049368541905863,5.550599999999998,0.2776028922077778,-0.14384293473421783,Mega-Cap
TTE,59.8658,-0.001095000000000002,1871730.52,854017.8740735349,4.157882420442196,-0.08724732461355533,0.8163999999999996,0.19502935290412338,-0.22733918128654973,Large-Cap
TVTX,18.2596,0.004821000000000004,1605725.33,1012061.7900241918,2.0515699433173737,0.5789110957960029,1.0189,0.1768836971259884,-0.15062972292191446,Small-Cap
TXN,194.75639999999999,-0.000879999999999997,5700554.81,2337574.792409366,9.083082901190474,-0.08944828615491762,4.2487999999999975,0.3811342341167028,-0.18168099506127688,Large-Cap
UBER,71.0174,0.0011110000000000009,24253614.56,15594506.270234054,6.452774615808651,0.06304376924106547,2.118799999999999,0.11320256244031618,-0.3058837155432014,Large-Cap
UCL,1.3688999999999998,0.005272999999999997,163245.94,478429.7283370706,0.3080826827232253,0.0078125,0.1725,-0.21400509409608146,-0.5896551724137931,Nano-Cap
UFPT,284.5402,-0.0027126182623301255,85268.17,45121.84809464102,29.166289105088733,-0.26025508445363676,12.758000000000003,0.3641095126716551,-0.3142307250373435,Small-Cap
UG,11.1474,-0.0024760000000000055,14783.56,14371.2900346138,1.8891570564244728,-0.26387009472259804,0.5385,0.1592688491878119,-0.3992197659297789,Nano-Cap
UL,59.1772,-0.0015300000000000018,2235157.18,1201732.3277269728,2.623256931620104,-0.14740602671637149,0.5511000000000004,0.04862451834345361,-0.15711645101663585,Large-Cap
ULCC,6.7933,0.008437000000000002,2651012.82,1277110.3937752824,1.248020699614661,1.1071428571428568,0.4060000000000001,0.15457189100113353,-0.2585969738651994,Small-Cap
UNH,556.1037,-0.0007319999999999981,4282997.33,2519367.1816614205,34.72927361416701,-0.08360319988796894,12.554600000000002,0.17549277781433642,-0.22057407050664612,Mega-Cap
UNP,237.622,0.00025800658739247474,2592511.16,930015.6036585071,7.2012306748446235,0.02724537323276044,4.096399999999997,0.40598577032585187,-0.099838644614764,Large-Cap
UROY,2.5078,4.400000000000286e-05,2122119.05,948266.6823861757,0.2202000009174398,-0.09387755102040818,0.1382,0.24685523331336623,-0.31493506493506496,Micro-Cap
V,307.66540000000003,0.002242999999999998,6043311.8,2815918.1132130558,22.45858183007523,0.2302155771905423,4.250500000000002,0.33671120638555674,-0.06582058414464531,Mega-Cap
VCIC,10.082799999999999,0.000385999999999998,29880.77,88188.90919696537,0.07687166269342839,0.038000000000000034,0.046099999999999926,0.0002840905887499564,-0.014705882352941013,Micro-Cap
VFC,21.3896,0.0038600000000000023,6314584.81,3936473.819771224,2.355001091595106,0.40065681444991785,0.8569000000000001,0.21669811970636244,-0.2224316682375117,Mid-Cap
VLN,2.2524,0.003673000000000002,518100.61,527221.6338204849,0.42884415949306465,0.24311926605504586,0.1672,0.19809707078161337,-0.3179190751445087,Micro-Cap
VSEC,102.4321,0.0015179999999999998,225049.54,171683.93257904617,10.83813807623782,0.16951190189949505,3.8192000000000013,0.41223998558301805,-0.2545154639175258,Small-Cap
VZ,40.903,-0.000705999999999997,18972808.92,7618121.018266207,1.6165566972907393,-0.04251343144125208,0.6480000000000007,0.02921512885660308,-0.13517840805123504,Large-Cap
WAL,87.0819,0.0004800000000000012,1140659.7,722340.3629650602,4.133209356645103,0.03679906542056077,2.575,0.4599629225708625,-0.18071151222583703,Mid-Cap
WCC,187.2189,0.0018839999999999966,707423.68,418639.3610122502,14.029473153315326,0.17585568365091686,5.024100000000001,0.5002272068298739,-0.17670286278381053,Mid-Cap
WCT,3.5477173913043476,0.003225000000000001,1875145.456521739,4350947.865861824,2.7691257410605443,-0.4522613065326633,0.6129347826086956,0.08455340863237372,-0.8932146829810901,Nano-Cap
WFC,69.5316,0.0037169999999999994,16558108.21,8175440.857054743,7.5844240600873745,0.4667155694113332,1.4237,0.46480197392402006,-0.11108223983370136,Mega-Cap
WMK,68.3871,0.0004000000000000041,75099.69,34349.225837127684,3.2669144293796375,0.05265493270226296,1.6112999999999997,0.3254795822046415,-0.16750463085472345,Small-Cap
WMS,134.416,-0.001573000000000003,589388.6,339877.8844691609,15.321837653849155,-0.17384795626139016,3.9166000000000003,0.36937212538403064,-0.30918998346905047,Mid-Cap
WMT,89.1918,0.002811,15345194.23,5738787.725647129,7.214129567324218,0.2980661260137243,1.3613,0.14111601382621813,-0.057492931196983954,Mega-Cap
WTRG,37.204,-0.000677000000000002,1401215.06,664137.1190587018,1.896230178245476,-0.06432748538011679,0.6755000000000001,0.2200001080568312,-0.16862941618641936,Mid-Cap
WYNN,90.586,0.001456000000000003,2843035.44,1966691.170803672,7.181291631381455,0.11038879859982487,2.4784,0.23106480939568172,-0.27440633245382584,Mid-Cap
XOM,113.16,-0.0005470000000000008,14841946.48,4776957.888262788,5.427793420363503,-0.06155713542569796,2.0012000000000008,0.2474001583006355,-0.15144874604334058,Mega-Cap
ZBAO,2.5976,-0.008732999999999996,156364.25,1094659.3154525834,0.9198420154207649,-0.6379746835443039,0.2394,0.09275863690821165,-0.6582278481012658,Nano-Cap
ZBIO,13.4553,-0.008243000000000002,257286.08,371673.9932480114,5.544813839539743,-0.6250672404518558,1.4614999999999998,0.327198736498992,-0.7496105919003115,Micro-Cap
ZEPP,3.1169,0.00040000000000000034,18528.51,23009.953499088217,0.35319521314120145,-0.03809523809523818,0.2293,0.2103565220975043,-0.4298850574712644,Nano-Cap
